"screen_name","text","is_retweet","mentions_screen_name","retweet_screen_name","retweet_verified","followers_count","verified","is_quote","quoted_name"
"BigAppleInfidel","Four Rioters Federally Indicted For Torching Patrol Cars In Philadelphia - The Police Tribune https://t.co/j40jzX2Naw

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,1080,FALSE,FALSE,
"JJG516","Four Rioters Federally Indicted For Torching Patrol Cars In Philadelphia - The Police Tribune https://t.co/j40jzX2Naw

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,858,FALSE,FALSE,
"vdstaff58","Four Rioters Federally Indicted For Torching Patrol Cars In Philadelphia - The Police Tribune https://t.co/j40jzX2Naw

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,5673,FALSE,FALSE,
"Vichtus","@RealJamesWoods Makes me appreciate the officers more #BlueLivesMatter",FALSE,"RealJamesWoods",,,25,FALSE,FALSE,
"PWR007","@JasonHodge80 @JeffBurton @CoreyLaJoie @MartinTruex_Jr  chasing the police @RyanJNewman  #BlueLivesMatter https://t.co/Hq4zRJtOXF",FALSE,"JasonHodge80 JeffBurton CoreyLaJoie MartinTruex_Jr RyanJNewman",,,40,FALSE,FALSE,
"sgtbetsysmith","<U+0001F499><U+0001F64F><U+0001F3FB><U+0001F1FA><U+0001F1F8>Praying for our brother <U+0001F64F><U+0001F3FB>#BlueLivesMatter #BackTheBlue #Enough https://t.co/hXoShheGym https://t.co/cWYQXOBfxB",TRUE,"Gatorcize","Gatorcize",FALSE,12683,FALSE,FALSE,
"sgtbetsysmith","Texas police officer shot and injured. <U+0001F64F><U+0001F64F><U+0001F64F> #BlueLivesMatter

https://t.co/9SJuZec4p3",FALSE,,,,12683,FALSE,FALSE,
"sgtbetsysmith","Per Joe Biden ""ANTIFA is just an idea."" American law enforcement disagrees Joe. #BlueLivesMatter

""Antifa Protester Screams at Police, ‘I Hope All of Your Children Get Raped and Killed’"" https://t.co/jHWoLP18De",FALSE,,,,12683,FALSE,FALSE,
"sgtbetsysmith","Please continue to keep Officer Abney in your prayers. His life matters. #BlueLivesMatter

https://t.co/G6Xj8uQhsG",FALSE,,,,12683,FALSE,FALSE,
"sgtbetsysmith","THIS is why we carry off duty! #NotToday #BlueLivesMatter #policehero 
https://t.co/qj1cJiJ9nz",FALSE,,,,12683,FALSE,FALSE,
"GlendaHosie","Cop Sues Breonna Taylor's Boyfriend For Shooting Him - The Police Tribune https://t.co/NNNQoHtNPA

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr bluelivesmtr","bluelivesmtr",TRUE,421,FALSE,FALSE,
"GlendaHosie","Prayers <U+0001F499><U+0001F64F><U+0001F3FC> #BlueLivesMatter 

New Orleans police officers ambushed, 1 shot in French Quarter by pedicab passenger: Police

https://t.co/RfFjtRb1n9",TRUE,"bigricanman","bigricanman",FALSE,421,FALSE,FALSE,
"GlendaHosie","Working midnight patrol in the @NYPD48Pct circa 1998 <U+0001F499><U+0001F5A4><U+0001F4AA><U+0001F3FD><U+0001F1F5><U+0001F1F7>

#BronxCops #NYPD #Patrol #MidnightTours #DefendThePolice #BackTheBlue #BlueLivesMatter https://t.co/yAcwog5kei",TRUE,"bigricanman NYPD48Pct","bigricanman",FALSE,421,FALSE,FALSE,
"erica45369384","All I want to say is, the most amazing guy that I have ever met was a cop for 30 years. There is such a thing as blue life’s. My dad is my role model and he taught us to never judge anything by a cover. #BlueLivesMatter https://t.co/7siJBusEa4",TRUE,"LaurenPerniceee","LaurenPerniceee",FALSE,89,FALSE,FALSE,
"ChrisTHEBLUEONE","Corporate sponsorship @goodyear of domestic terrorism #BlackLivesMatterTerrorist is all the rage and so is suppression of the #1stAmmendment and hatred for #BlueLivesMatter #BackTheBlue #MAGA and #America. #PatriotsUnite #PatriotsSpeakUp https://t.co/VPPs4rUhys",TRUE,"AChristianVet goodyear","AChristianVet",FALSE,1878,FALSE,FALSE,
"ChrisTHEBLUEONE","@ChuckCallesto .Cancelled my $3800 dollar GY Off Road tire order today! @goodyear obviously supports #BlackLivesMatterTerrorist over #BlueLivesMatter Peacekeepers!",TRUE,"MyGovtIsTOOBig ChuckCallesto goodyear","MyGovtIsTOOBig",FALSE,1878,FALSE,FALSE,
"Aegis27173029","@Shilo_Wolf What would you do if someone who followed you were Republican and/or pro-#BlueLivesMatter?",FALSE,"Shilo_Wolf",,,1,FALSE,FALSE,
"tankseller","Thank you for appreciating #LawAndOrder #BlueLivesMatter https://t.co/8HOFTnSbvf",FALSE,,,,39,FALSE,TRUE,"Mark Knoller"
"BarryFrier","This is one reason journalists need to keep questioning the #BlueLivesMatter narrative. Training materials for Kentucky state police used Adolph Hitler quotes as source of inspiration. Remarkable reporting. https://t.co/Pr7cHe81Ew",TRUE,"BrianMannADK","BrianMannADK",FALSE,40,FALSE,FALSE,
"jgillil2","One of the highlights for my first Trump Rally Cheering USA USA in the face of #AntifaJoe Brownshirts. Thanks to Beverly Hills PD #BlueLivesMatter #BLMAntifaTerroristsThugs
Trump Supporters Chant ‘USA‘ in Face of Antifa in Beverly Hills https://t.co/BRXD8RDhhO via @BreitbartNews",TRUE,"Klein2Eric","Klein2Eric",FALSE,584,FALSE,FALSE,
"TcfishC","One of the highlights for my first Trump Rally Cheering USA USA in the face of #AntifaJoe Brownshirts. Thanks to Beverly Hills PD #BlueLivesMatter #BLMAntifaTerroristsThugs
Trump Supporters Chant ‘USA‘ in Face of Antifa in Beverly Hills https://t.co/BRXD8RDhhO via @BreitbartNews",TRUE,"Klein2Eric","Klein2Eric",FALSE,6810,FALSE,FALSE,
"IRSully","One of the highlights for my first Trump Rally Cheering USA USA in the face of #AntifaJoe Brownshirts. Thanks to Beverly Hills PD #BlueLivesMatter #BLMAntifaTerroristsThugs
Trump Supporters Chant ‘USA‘ in Face of Antifa in Beverly Hills https://t.co/BRXD8RDhhO via @BreitbartNews",TRUE,"Klein2Eric","Klein2Eric",FALSE,797,FALSE,FALSE,
"MuggenMylle","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,82,FALSE,FALSE,
"Prince_Candy_","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,175,FALSE,FALSE,
"real_Fishtank","I’m black. I’m a cop. I’ve also had hours of de-escalation training. 

With that said:

No matter your color, mental status, prior condition, or mood, if you run at me with a knife, I will shoot you. Many times. 

The end. 

#Philadelphia #phillyriots #BlueLivesMatter",TRUE,"CopWithAttitude","CopWithAttitude",FALSE,26,FALSE,FALSE,
"daveromigh","This is one reason journalists need to keep questioning the #BlueLivesMatter narrative. Training materials for Kentucky state police used Adolph Hitler quotes as source of inspiration. Remarkable reporting. https://t.co/Pr7cHe81Ew",TRUE,"BrianMannADK","BrianMannADK",FALSE,212,FALSE,FALSE,
"FatGengar","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,88,FALSE,FALSE,
"RetiredNYCPD","VIDEO: Driver Tried To Run Over Cops Twice Before Being Shot - The Police Tribune https://t.co/VjlzXSkdvH

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,7250,FALSE,FALSE,
"KS19744","@CopWithAttitude Thank you for your service.#BlueLivesMatter",FALSE,"CopWithAttitude",,,9,FALSE,FALSE,
"KS19744","@William79411009 @CarterKhaleel Yep they are brainwashed.They also say we're racist if we support police.#BlueLivesMatter",FALSE,"William79411009 CarterKhaleel",,,9,FALSE,FALSE,
"KS19744","BLUE LIVES MATTER!!!
BLUE LIVES MATTER!!!
BLUE LIVES MATTER!!!
BLUE LIVES MATTER!!!
BLUE LIVES MATTER!!!
BLUE LIVES MATTER!!!
BLUE LIVES MATTER!!!

Can't say it enough
#BlueLivesMatter",FALSE,,,,9,FALSE,FALSE,
"AutumnChayna","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,17,FALSE,FALSE,
"Mikeyy_P","I’m black. I’m a cop. I’ve also had hours of de-escalation training. 

With that said:

No matter your color, mental status, prior condition, or mood, if you run at me with a knife, I will shoot you. Many times. 

The end. 

#Philadelphia #phillyriots #BlueLivesMatter",TRUE,"CopWithAttitude","CopWithAttitude",FALSE,391,FALSE,FALSE,
"DrVetMedAU12","@HiraethResists These ain't #BlackLivesMatter people. They are #WhiteSupremacists #BlueLivesMatter flag waving #racists #MAGA #KAG2020 idiots. So in other words #LawAndOrder people",FALSE,"HiraethResists",,,191,FALSE,FALSE,
"MStrickles","Please don't forget there are so many more *good* people than bad people. 

Speak Truth - A message that needs to be heard https://t.co/8Nwa8ub5GE via @YouTube #BlueLivesMatter",FALSE,"YouTube",,,22,FALSE,FALSE,
"bwiebee","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,488,FALSE,FALSE,
"RL_Vegan","Praying for this officer and his family <U+0001F64F><U+0001F3FB> #BlueLivesMatter #BackTheBlue https://t.co/5fKF04TOG2",FALSE,,,,230,FALSE,TRUE,"Jack Posobiec VOTE <U+0001F1FA><U+0001F1F8>"
"RL_Vegan","#TolerantLeft, y’all. #BlueLivesMatter #BackTheBlue #Trump2020 #MAGA #MAGA2020 https://t.co/pFsWNGP6n8",FALSE,,,,230,FALSE,TRUE,"MichaelRapaport"
"Skuba407","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,464,FALSE,FALSE,
"MysticMania","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,227,FALSE,FALSE,
"LaurenPerniceee","All I want to say is, the most amazing guy that I have ever met was a cop for 30 years. There is such a thing as blue life’s. My dad is my role model and he taught us to never judge anything by a cover. #BlueLivesMatter https://t.co/7siJBusEa4",FALSE,,,,596,FALSE,TRUE,"krys<U+0001F98B>"
"bulldog1875","""Let me introduce you to some @JoeBiden  voters."" #AntifaBLMDomesticTerrorists #AntifaTerrorists #CorruptDemocrats #BlueLivesMatter # https://t.co/cFyDONArwZ",FALSE,"JoeBiden",,,73,FALSE,TRUE,"JRH"
"bulldog1875","@JHolmsted @guntruth ""Let me introduce you to some @JoeBiden  voters."" #AntifaBLMDomesticTerrorists #AntifaTerrorists #CorruptDemocrats #BlueLivesMatter #",FALSE,"JHolmsted guntruth JoeBiden",,,73,FALSE,FALSE,
"Section203aPrez","@realJGP Be safe out there brother #BlueLivesMatter",FALSE,"realJGP",,,56,FALSE,FALSE,
"axellegoldie","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,2863,FALSE,FALSE,
"gromy103","Twitter Suspends CBP Commissioner For Tweeting About Success Of Border Wall - The Police Tribune https://t.co/NN6FP6iIvE

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,148,FALSE,FALSE,
"Santi_Cua","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,318,FALSE,FALSE,
"kuh_ree_se","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,1793,FALSE,FALSE,
"wealthnhellnes","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,183,FALSE,FALSE,
"melyssa_dal","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,207,FALSE,FALSE,
"Get_It_Rite","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,498,FALSE,FALSE,
"tspurg911","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,352,FALSE,FALSE,
"lads04","Gosh I miss #LivePd the officers the K9’s Dan Tom Sticks #BlueLivesMatter <U+0001F499> https://t.co/gCBBBVVWx6",TRUE,"Orchid2424","Orchid2424",FALSE,961,FALSE,FALSE,
"LivePDMissoula2","VIDEO: Driver Tried To Run Over Cops Twice Before Being Shot - The Police Tribune https://t.co/VjlzXSkdvH

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,6176,FALSE,FALSE,
"lexy1204","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,358,FALSE,FALSE,
"thehighfriend","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,267,FALSE,FALSE,
"dizziedalia","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,47,FALSE,FALSE,
"CibleMari","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,1082,FALSE,FALSE,
"youngloudproud","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,310,FALSE,FALSE,
"jvdeblvck","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,300,FALSE,FALSE,
"RArms101","@BlessUSA45 @nonmasker Why? Why do we allow our police to endure this hands tied behind back abuse? #stand #takebackyourcity #nypd #MAGA2020 #BlueLivesMatter",FALSE,"BlessUSA45 nonmasker",,,173,FALSE,FALSE,
"buzzard74","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,794,FALSE,FALSE,
